,tourist_spot,spot_arrtribute,good_point,selected_people
100,10꼬르소꼬모 청담점,종합패션,"""종류가 다양해요""","이 키워드를 선택한 인원
38"
101,10꼬르소꼬모 청담점,종합패션,"""독특한 디자인이 많아요""","이 키워드를 선택한 인원
32"
102,10꼬르소꼬모 청담점,종합패션,"""친절해요""","이 키워드를 선택한 인원
29"
103,10꼬르소꼬모 청담점,종합패션,"""품질이 좋아요""","이 키워드를 선택한 인원
27"
104,10꼬르소꼬모 청담점,종합패션,"""매장이 넓어요""","이 키워드를 선택한 인원
20"
105,10꼬르소꼬모 청담점,종합패션,"""분위기가 편안해요""","이 키워드를 선택한 인원
12"
106,10꼬르소꼬모 청담점,종합패션,"""주차하기 편해요""","이 키워드를 선택한 인원
8"
107,10꼬르소꼬모 청담점,종합패션,"""스타일 추천을 잘해줘요""","이 키워드를 선택한 인원
7"
108,10꼬르소꼬모 청담점,종합패션,"""트렌디해요""","이 키워드를 선택한 인원
5"
109,10꼬르소꼬모 청담점,종합패션,"""고급스러워요""","이 키워드를 선택한 인원
3"
120,10꼬르소꼬모 청담점,종합패션,"""가성비가 좋아요""","이 키워드를 선택한 인원
3"
121,10꼬르소꼬모 청담점,종합패션,"""선물하기 좋아요""","이 키워드를 선택한 인원
2"
122,10꼬르소꼬모 청담점,종합패션,"""A/S가 세심해요""","이 키워드를 선택한 인원
1"
123,10꼬르소꼬모 청담점,종합패션,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
124,10꼬르소꼬모 청담점,종합패션,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
125,북한산둘레캠핑장,"캠핑,야영장","""깨끗해요""","이 키워드를 선택한 인원
552"
126,북한산둘레캠핑장,"캠핑,야영장","""바비큐 해먹기 좋아요 ""","이 키워드를 선택한 인원
428"
127,북한산둘레캠핑장,"캠핑,야영장","""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
361"
128,북한산둘레캠핑장,"캠핑,야영장","""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
296"
129,북한산둘레캠핑장,"캠핑,야영장","""주차하기 편해요""","이 키워드를 선택한 인원
264"
130,북한산둘레캠핑장,"캠핑,야영장","""공용시설 관리가 잘돼요""","이 키워드를 선택한 인원
236"
131,북한산둘레캠핑장,"캠핑,야영장","""뷰가 좋아요""","이 키워드를 선택한 인원
220"
132,북한산둘레캠핑장,"캠핑,야영장","""사진이 잘 나와요""","이 키워드를 선택한 인원
144"
133,북한산둘레캠핑장,"캠핑,야영장","""친절해요""","이 키워드를 선택한 인원
89"
134,북한산둘레캠핑장,"캠핑,야영장","""사이트 간격이 넓어요""","이 키워드를 선택한 인원
75"
145,북한산둘레캠핑장,"캠핑,야영장","""개수대가 잘 되어있어요""","이 키워드를 선택한 인원
59"
146,북한산둘레캠핑장,"캠핑,야영장","""그늘이 많아요""","이 키워드를 선택한 인원
51"
147,북한산둘레캠핑장,"캠핑,야영장","""벌레 걱정 없어요""","이 키워드를 선택한 인원
41"
148,북한산둘레캠핑장,"캠핑,야영장","""냉난방이 잘돼요""","이 키워드를 선택한 인원
36"
149,북한산둘레캠핑장,"캠핑,야영장","""온수가 잘 나와요""","이 키워드를 선택한 인원
34"
165,북한산둘레캠핑장,"캠핑,야영장","""매너타임이 잘 지켜져요""","이 키워드를 선택한 인원
30"
166,북한산둘레캠핑장,"캠핑,야영장","""인테리어가 멋져요""","이 키워드를 선택한 인원
15"
167,북한산둘레캠핑장,"캠핑,야영장","""아이와 가기 좋아요""","이 키워드를 선택한 인원
15"
168,북한산둘레캠핑장,"캠핑,야영장","""파티하기 좋아요""","이 키워드를 선택한 인원
13"
169,북한산둘레캠핑장,"캠핑,야영장","""전기 사용이 편해요""","이 키워드를 선택한 인원
12"
190,북한산둘레캠핑장,"캠핑,야영장","""컨셉이 독특해요""","이 키워드를 선택한 인원
11"
191,북한산둘레캠핑장,"캠핑,야영장","""마트 이용이 편해요""","이 키워드를 선택한 인원
11"
192,북한산둘레캠핑장,"캠핑,야영장","""취사시설이 잘 되어있어요""","이 키워드를 선택한 인원
9"
193,북한산둘레캠핑장,"캠핑,야영장","""가성비가 좋아요""","이 키워드를 선택한 인원
8"
194,북한산둘레캠핑장,"캠핑,야영장","""대중교통이 편해요""","이 키워드를 선택한 인원
8"
220,북한산둘레캠핑장,"캠핑,야영장","""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
7"
221,북한산둘레캠핑장,"캠핑,야영장","""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
6"
222,북한산둘레캠핑장,"캠핑,야영장","""방음이 잘돼요""","이 키워드를 선택한 인원
3"
223,북한산둘레캠핑장,"캠핑,야영장","""물놀이하기 좋아요""","이 키워드를 선택한 인원
3"
224,북한산둘레캠핑장,"캠핑,야영장","""즐길 거리가 많아요""","이 키워드를 선택한 인원
1"
225,춘원당한의약박물관,박물관,"""유익해요""","이 키워드를 선택한 인원
6"
226,춘원당한의약박물관,박물관,"""전시 구성이 알차요""","이 키워드를 선택한 인원
4"
227,춘원당한의약박물관,박물관,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
4"
228,춘원당한의약박물관,박물관,"""공간이 넓어요""","이 키워드를 선택한 인원
2"
229,춘원당한의약박물관,박물관,"""전시 테마가 재밌어요""","이 키워드를 선택한 인원
1"
230,춘원당한의약박물관,박물관,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
231,춘원당한의약박물관,박물관,"""가격이 합리적이에요""","이 키워드를 선택한 인원
1"
232,춘원당한의약박물관,박물관,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
1"
233,종로 떡박물관,박물관,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
23"
234,종로 떡박물관,박물관,"""유익해요""","이 키워드를 선택한 인원
23"
235,종로 떡박물관,박물관,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
13"
236,종로 떡박물관,박물관,"""전시 테마가 재밌어요""","이 키워드를 선택한 인원
11"
237,종로 떡박물관,박물관,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
10"
238,종로 떡박물관,박물관,"""가격이 합리적이에요""","이 키워드를 선택한 인원
7"
239,종로 떡박물관,박물관,"""전시 구성이 알차요""","이 키워드를 선택한 인원
5"
240,종로 떡박물관,박물관,"""사진이 잘 나와요""","이 키워드를 선택한 인원
2"
241,종로 떡박물관,박물관,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
242,쭈꾸미킹2.0 상봉점,주꾸미요리,"""음식이 맛있어요""","이 키워드를 선택한 인원
2506"
243,쭈꾸미킹2.0 상봉점,주꾸미요리,"""가성비가 좋아요""","이 키워드를 선택한 인원
738"
244,쭈꾸미킹2.0 상봉점,주꾸미요리,"""매장이 넓어요""","이 키워드를 선택한 인원
589"
245,쭈꾸미킹2.0 상봉점,주꾸미요리,"""친절해요""","이 키워드를 선택한 인원
538"
246,쭈꾸미킹2.0 상봉점,주꾸미요리,"""양이 많아요""","이 키워드를 선택한 인원
494"
247,쭈꾸미킹2.0 상봉점,주꾸미요리,"""주차하기 편해요""","이 키워드를 선택한 인원
492"
248,쭈꾸미킹2.0 상봉점,주꾸미요리,"""재료가 신선해요""","이 키워드를 선택한 인원
472"
249,쭈꾸미킹2.0 상봉점,주꾸미요리,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
357"
250,쭈꾸미킹2.0 상봉점,주꾸미요리,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
290"
251,쭈꾸미킹2.0 상봉점,주꾸미요리,"""매장이 청결해요""","이 키워드를 선택한 인원
193"
262,쭈꾸미킹2.0 상봉점,주꾸미요리,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
79"
263,쭈꾸미킹2.0 상봉점,주꾸미요리,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
66"
264,쭈꾸미킹2.0 상봉점,주꾸미요리,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
57"
265,쭈꾸미킹2.0 상봉점,주꾸미요리,"""인테리어가 멋져요""","이 키워드를 선택한 인원
39"
266,쭈꾸미킹2.0 상봉점,주꾸미요리,"""뷰가 좋아요""","이 키워드를 선택한 인원
24"
282,쭈꾸미킹2.0 상봉점,주꾸미요리,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
11"
283,쭈꾸미킹2.0 상봉점,주꾸미요리,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
6"
284,쭈꾸미킹2.0 상봉점,주꾸미요리,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
5"
285,쭈꾸미킹2.0 상봉점,주꾸미요리,"""건강한 맛이에요""","이 키워드를 선택한 인원
3"
286,쭈꾸미킹2.0 상봉점,주꾸미요리,"""디저트가 맛있어요""","이 키워드를 선택한 인원
2"
307,쭈꾸미킹2.0 상봉점,주꾸미요리,"""코스요리가 알차요""","이 키워드를 선택한 인원
1"
308,쭈꾸미킹2.0 상봉점,주꾸미요리,"""음료가 맛있어요""","이 키워드를 선택한 인원
1"
309,쭈꾸미킹2.0 상봉점,주꾸미요리,"""잡내가 적어요""","이 키워드를 선택한 인원
1"
310,쭈꾸미킹2.0 상봉점,주꾸미요리,"""고기 질이 좋아요""","이 키워드를 선택한 인원
1"
311,쭈꾸미킹2.0 상봉점,주꾸미요리,"""대화하기 좋아요""","이 키워드를 선택한 인원
1"
312,한국천주교순교자박물관,"유적지,사적지","""산책로가 잘 되어있어요""","이 키워드를 선택한 인원
9"
313,한국천주교순교자박물관,"유적지,사적지","""관리가 잘 되어있어요""","이 키워드를 선택한 인원
7"
314,한국천주교순교자박물관,"유적지,사적지","""사진이 잘 나와요""","이 키워드를 선택한 인원
6"
315,한국천주교순교자박물관,"유적지,사적지","""붐비지 않아요""","이 키워드를 선택한 인원
6"
316,한국천주교순교자박물관,"유적지,사적지","""설명이 잘 되어있어요""","이 키워드를 선택한 인원
5"
317,한국천주교순교자박물관,"유적지,사적지","""볼거리가 많아요""","이 키워드를 선택한 인원
4"
318,한국천주교순교자박물관,"유적지,사적지","""아이와 가기 좋아요""","이 키워드를 선택한 인원
4"
319,한국천주교순교자박물관,"유적지,사적지","""주차하기 편해요""","이 키워드를 선택한 인원
4"
320,한국천주교순교자박물관,"유적지,사적지","""뷰가 좋아요""","이 키워드를 선택한 인원
3"
321,한국천주교순교자박물관,"유적지,사적지","""규모가 커요""","이 키워드를 선택한 인원
1"
322,서울한옥스테이(jnpstay),게스트하우스,"""깨끗해요""","이 키워드를 선택한 인원
104"
323,서울한옥스테이(jnpstay),게스트하우스,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
103"
324,서울한옥스테이(jnpstay),게스트하우스,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
66"
325,서울한옥스테이(jnpstay),게스트하우스,"""침구가 좋아요""","이 키워드를 선택한 인원
50"
326,서울한옥스테이(jnpstay),게스트하우스,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
42"
327,서울한옥스테이(jnpstay),게스트하우스,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
42"
328,서울한옥스테이(jnpstay),게스트하우스,"""인테리어가 멋져요""","이 키워드를 선택한 인원
41"
329,서울한옥스테이(jnpstay),게스트하우스,"""대중교통이 편해요""","이 키워드를 선택한 인원
38"
330,서울한옥스테이(jnpstay),게스트하우스,"""친절해요""","이 키워드를 선택한 인원
35"
331,서울한옥스테이(jnpstay),게스트하우스,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
13"
342,서울한옥스테이(jnpstay),게스트하우스,"""뷰가 좋아요""","이 키워드를 선택한 인원
13"
343,서울한옥스테이(jnpstay),게스트하우스,"""어울려 놀기 좋아요""","이 키워드를 선택한 인원
9"
344,서울한옥스테이(jnpstay),게스트하우스,"""주차하기 편해요""","이 키워드를 선택한 인원
7"
345,서울한옥스테이(jnpstay),게스트하우스,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
6"
346,서울한옥스테이(jnpstay),게스트하우스,"""파티가 재밌어요""","이 키워드를 선택한 인원
6"
362,서울한옥스테이(jnpstay),게스트하우스,"""방음이 잘돼요""","이 키워드를 선택한 인원
5"
363,서울한옥스테이(jnpstay),게스트하우스,"""사진이 잘 나와요""","이 키워드를 선택한 인원
4"
364,서울한옥스테이(jnpstay),게스트하우스,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
2"
365,와이키키마켓,"육류,고기요리","""뷰가 좋아요""","이 키워드를 선택한 인원
541"
366,와이키키마켓,"육류,고기요리","""음식이 맛있어요""","이 키워드를 선택한 인원
516"
367,와이키키마켓,"육류,고기요리","""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
235"
368,와이키키마켓,"육류,고기요리","""친절해요""","이 키워드를 선택한 인원
220"
369,와이키키마켓,"육류,고기요리","""고기 질이 좋아요""","이 키워드를 선택한 인원
170"
370,와이키키마켓,"육류,고기요리","""인테리어가 멋져요""","이 키워드를 선택한 인원
163"
371,와이키키마켓,"육류,고기요리","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
122"
372,와이키키마켓,"육류,고기요리","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
117"
373,와이키키마켓,"육류,고기요리","""재료가 신선해요""","이 키워드를 선택한 인원
96"
374,와이키키마켓,"육류,고기요리",,"이 키워드를 선택한 인원
93"
384,와이키키마켓,"육류,고기요리","""양이 많아요""","이 키워드를 선택한 인원
93"
385,와이키키마켓,"육류,고기요리","""매장이 넓어요""","이 키워드를 선택한 인원
77"
386,와이키키마켓,"육류,고기요리","""가성비가 좋아요""","이 키워드를 선택한 인원
67"
387,와이키키마켓,"육류,고기요리","""주차하기 편해요""","이 키워드를 선택한 인원
55"
388,와이키키마켓,"육류,고기요리","""야외 공간이 멋져요""","이 키워드를 선택한 인원
50"
389,와이키키마켓,"육류,고기요리","""매장이 청결해요""","이 키워드를 선택한 인원
31"
405,와이키키마켓,"육류,고기요리","""메뉴 구성이 알차요""","이 키워드를 선택한 인원
25"
406,와이키키마켓,"육류,고기요리","""화장실이 깨끗해요""","이 키워드를 선택한 인원
17"
407,와이키키마켓,"육류,고기요리","""컨셉이 독특해요""","이 키워드를 선택한 인원
15"
408,와이키키마켓,"육류,고기요리","""혼밥하기 좋아요""","이 키워드를 선택한 인원
9"
409,와이키키마켓,"육류,고기요리","""아늑해요""","이 키워드를 선택한 인원
6"
430,와이키키마켓,"육류,고기요리","""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
6"
431,와이키키마켓,"육류,고기요리","""반찬이 잘 나와요""","이 키워드를 선택한 인원
5"
432,와이키키마켓,"육류,고기요리","""아이와 가기 좋아요""","이 키워드를 선택한 인원
4"
433,와이키키마켓,"육류,고기요리","""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
4"
434,와이키키마켓,"육류,고기요리","""음식이 빨리 나와요""","이 키워드를 선택한 인원
3"
460,와이키키마켓,"육류,고기요리","""잡내가 적어요""","이 키워드를 선택한 인원
3"
461,와이키키마켓,"육류,고기요리","""오래 머무르기 좋아요""","이 키워드를 선택한 인원
3"
462,와이키키마켓,"육류,고기요리","""차분한 분위기에요""","이 키워드를 선택한 인원
1"
463,와이키키마켓,"육류,고기요리","""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
464,한강시민공원 잠원수영장,수영장,"""가격이 합리적이에요""","이 키워드를 선택한 인원
100"
465,한강시민공원 잠원수영장,수영장,"""시설이 깔끔해요""","이 키워드를 선택한 인원
87"
466,한강시민공원 잠원수영장,수영장,"""수심이 다양해요""","이 키워드를 선택한 인원
61"
467,한강시민공원 잠원수영장,수영장,"""규모가 커요""","이 키워드를 선택한 인원
51"
468,한강시민공원 잠원수영장,수영장,"""안전하게 관리해요""","이 키워드를 선택한 인원
43"
469,한강시민공원 잠원수영장,수영장,"""샤워실이 잘 되어있어요""","이 키워드를 선택한 인원
34"
470,한강시민공원 잠원수영장,수영장,"""휴게공간이 잘 되어있어요""","이 키워드를 선택한 인원
22"
471,한강시민공원 잠원수영장,수영장,"""물이 깨끗해요""","이 키워드를 선택한 인원
18"
472,한강시민공원 잠원수영장,수영장,"""야외에서 놀기 좋아요""","이 키워드를 선택한 인원
9"
473,한강시민공원 잠원수영장,수영장,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
4"
484,한강시민공원 잠원수영장,수영장,"""주차하기 편해요""","이 키워드를 선택한 인원
3"
485,한강시민공원 잠원수영장,수영장,"""학생과 소통을 잘해요""","이 키워드를 선택한 인원
1"
486,그랜드하얏트 서울 아이스링크,아이스링크,"""안전하게 관리해요""","이 키워드를 선택한 인원
130"
487,그랜드하얏트 서울 아이스링크,아이스링크,"""친절해요""","이 키워드를 선택한 인원
125"
488,그랜드하얏트 서울 아이스링크,아이스링크,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
94"
489,그랜드하얏트 서울 아이스링크,아이스링크,"""예약이 편리해요""","이 키워드를 선택한 인원
94"
490,그랜드하얏트 서울 아이스링크,아이스링크,"""대여장비 상태가 좋아요""","이 키워드를 선택한 인원
84"
491,그랜드하얏트 서울 아이스링크,아이스링크,"""휴게공간이 잘 되어있어요""","이 키워드를 선택한 인원
79"
492,그랜드하얏트 서울 아이스링크,아이스링크,"""주차하기 편해요""","이 키워드를 선택한 인원
73"
493,그랜드하얏트 서울 아이스링크,아이스링크,"""규모가 커요""","이 키워드를 선택한 인원
22"
494,그랜드하얏트 서울 아이스링크,아이스링크,"""가격이 합리적이에요""","이 키워드를 선택한 인원
7"
495,그랜드하얏트 서울 아이스링크,아이스링크,"""강습 받기 좋아요""","이 키워드를 선택한 인원
6"
496,강북구 서당골,한식,"""음식이 맛있어요""","이 키워드를 선택한 인원
718"
497,강북구 서당골,한식,"""재료가 신선해요""","이 키워드를 선택한 인원
242"
498,강북구 서당골,한식,"""친절해요""","이 키워드를 선택한 인원
232"
499,강북구 서당골,한식,"""매장이 청결해요""","이 키워드를 선택한 인원
206"
500,강북구 서당골,한식,"""매장이 넓어요""","이 키워드를 선택한 인원
171"
501,강북구 서당골,한식,"""가성비가 좋아요""","이 키워드를 선택한 인원
143"
502,강북구 서당골,한식,"""양이 많아요""","이 키워드를 선택한 인원
135"
503,강북구 서당골,한식,"""주차하기 편해요""","이 키워드를 선택한 인원
131"
504,강북구 서당골,한식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
101"
505,강북구 서당골,한식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
81"
516,강북구 서당골,한식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
80"
517,강북구 서당골,한식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
33"
518,강북구 서당골,한식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
32"
519,강북구 서당골,한식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
31"
520,강북구 서당골,한식,"""뷰가 좋아요""","이 키워드를 선택한 인원
19"
536,강북구 서당골,한식,"""건강한 맛이에요""","이 키워드를 선택한 인원
14"
537,강북구 서당골,한식,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
12"
538,강북구 서당골,한식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
9"
539,강북구 서당골,한식,"""대화하기 좋아요""","이 키워드를 선택한 인원
3"
540,강북구 서당골,한식,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
561,강북구 서당골,한식,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
562,강북구 서당골,한식,"""야외 공간이 멋져요""","이 키워드를 선택한 인원
1"
563,강북구 서당골,한식,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
564,강북구 서당골,한식,"""샐러드바가 잘 되어있어요""","이 키워드를 선택한 인원
1"
565,종이잡지클럽,서점,"""독특한 책이 많아요""","이 키워드를 선택한 인원
30"
566,종이잡지클럽,서점,"""책 읽기 쾌적해요""","이 키워드를 선택한 인원
25"
567,종이잡지클럽,서점,"""책 종류가 다양해요""","이 키워드를 선택한 인원
24"
568,종이잡지클럽,서점,"""시설이 깔끔해요""","이 키워드를 선택한 인원
17"
569,종이잡지클럽,서점,"""원하는 책을 찾기 쉬워요""","이 키워드를 선택한 인원
14"
570,종이잡지클럽,서점,"""신간이 빨리 들어와요""","이 키워드를 선택한 인원
7"
571,종이잡지클럽,서점,"""카페 같은 분위기에요""","이 키워드를 선택한 인원
4"
572,종이잡지클럽,서점,"""베스트셀러가 많아요""","이 키워드를 선택한 인원
2"
573,종이잡지클럽,서점,"""아늑해요""","이 키워드를 선택한 인원
2"
574,종이잡지클럽,서점,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
585,종이잡지클럽,서점,"""인테리어가 멋져요""","이 키워드를 선택한 인원
1"
586,반얀트리 클럽 앤 스파 서울,5성급,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
90"
587,반얀트리 클럽 앤 스파 서울,5성급,"""친절해요""","이 키워드를 선택한 인원
87"
588,반얀트리 클럽 앤 스파 서울,5성급,"""뷰가 좋아요""","이 키워드를 선택한 인원
64"
589,반얀트리 클럽 앤 스파 서울,5성급,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
54"
590,반얀트리 클럽 앤 스파 서울,5성급,"""깨끗해요""","이 키워드를 선택한 인원
45"
591,반얀트리 클럽 앤 스파 서울,5성급,"""침구가 좋아요""","이 키워드를 선택한 인원
41"
592,반얀트리 클럽 앤 스파 서울,5성급,"""인테리어가 멋져요""","이 키워드를 선택한 인원
33"
593,반얀트리 클럽 앤 스파 서울,5성급,"""조식이 맛있어요""","이 키워드를 선택한 인원
31"
594,반얀트리 클럽 앤 스파 서울,5성급,"""주차하기 편해요""","이 키워드를 선택한 인원
23"
595,반얀트리 클럽 앤 스파 서울,5성급,"""사진이 잘 나와요""","이 키워드를 선택한 인원
22"
606,반얀트리 클럽 앤 스파 서울,5성급,"""수영장이 잘 되어있어요""","이 키워드를 선택한 인원
19"
607,반얀트리 클럽 앤 스파 서울,5성급,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
14"
608,반얀트리 클럽 앤 스파 서울,5성급,"""방음이 잘돼요""","이 키워드를 선택한 인원
9"
609,반얀트리 클럽 앤 스파 서울,5성급,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
8"
610,반얀트리 클럽 앤 스파 서울,5성급,"""대중교통이 편해요""","이 키워드를 선택한 인원
4"
626,반얀트리 클럽 앤 스파 서울,5성급,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
2"
627,반얀트리 클럽 앤 스파 서울,5성급,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
1"
628,반얀트리 클럽 앤 스파 서울,5성급,"""벌레 걱정 없어요""","이 키워드를 선택한 인원
1"
629,반얀트리 클럽 앤 스파 서울,5성급,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
630,반얀트리 클럽 앤 스파 서울,5성급,"""보안시설이 잘 되어있어요""","이 키워드를 선택한 인원
1"
651,반얀트리 클럽 앤 스파 서울,5성급,"""스파하기 좋아요""","이 키워드를 선택한 인원
1"
652,신라면세점(서울점),면세점,"""종류가 다양해요""","이 키워드를 선택한 인원
263"
653,신라면세점(서울점),면세점,"""친절해요""","이 키워드를 선택한 인원
215"
654,신라면세점(서울점),면세점,"""품질이 좋아요""","이 키워드를 선택한 인원
184"
655,신라면세점(서울점),면세점,"""가성비가 좋아요""","이 키워드를 선택한 인원
181"
656,신라면세점(서울점),면세점,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
107"
657,신라면세점(서울점),면세점,"""시설이 깔끔해요""","이 키워드를 선택한 인원
94"
658,신라면세점(서울점),면세점,"""주차하기 편해요""","이 키워드를 선택한 인원
90"
659,신라면세점(서울점),면세점,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
78"
660,신라면세점(서울점),면세점,"""매장이 넓어요""","이 키워드를 선택한 인원
77"
661,신라면세점(서울점),면세점,"""분위기가 편안해요""","이 키워드를 선택한 인원
68"
672,신라면세점(서울점),면세점,"""신상품이 많아요""","이 키워드를 선택한 인원
3"
673,신라면세점(서울점),면세점,"""트렌디해요""","이 키워드를 선택한 인원
3"
674,신라면세점(서울점),면세점,"""고급스러워요""","이 키워드를 선택한 인원
2"
675,신라면세점(서울점),면세점,"""포장이 정성스러워요""","이 키워드를 선택한 인원
2"
676,신라면세점(서울점),면세점,"""추천을 잘해줘요""","이 키워드를 선택한 인원
2"
692,신라면세점(서울점),면세점,"""A/S가 세심해요""","이 키워드를 선택한 인원
1"
693,신라면세점(서울점),면세점,"""선물하기 좋아요""","이 키워드를 선택한 인원
1"
694,하이서울유스호스텔 레스토랑,호스텔,"""깨끗해요""","이 키워드를 선택한 인원
83"
695,하이서울유스호스텔 레스토랑,호스텔,"""친절해요""","이 키워드를 선택한 인원
51"
696,하이서울유스호스텔 레스토랑,호스텔,"""침구가 좋아요""","이 키워드를 선택한 인원
48"
697,하이서울유스호스텔 레스토랑,호스텔,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
47"
698,하이서울유스호스텔 레스토랑,호스텔,"""주차하기 편해요""","이 키워드를 선택한 인원
38"
699,하이서울유스호스텔 레스토랑,호스텔,"""대중교통이 편해요""","이 키워드를 선택한 인원
37"
700,하이서울유스호스텔 레스토랑,호스텔,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
30"
701,하이서울유스호스텔 레스토랑,호스텔,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
22"
702,하이서울유스호스텔 레스토랑,호스텔,"""방음이 잘돼요""","이 키워드를 선택한 인원
16"
703,하이서울유스호스텔 레스토랑,호스텔,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
12"
714,하이서울유스호스텔 레스토랑,호스텔,"""인테리어가 멋져요""","이 키워드를 선택한 인원
5"
715,하이서울유스호스텔 레스토랑,호스텔,"""뷰가 좋아요""","이 키워드를 선택한 인원
5"
716,하이서울유스호스텔 레스토랑,호스텔,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
3"
717,하이서울유스호스텔 레스토랑,호스텔,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
2"
718,하이서울유스호스텔 레스토랑,호스텔,"""파티하기 좋아요""","이 키워드를 선택한 인원
2"
734,하이서울유스호스텔 레스토랑,호스텔,"""가성비가 좋아요""","이 키워드를 선택한 인원
2"
735,하이서울유스호스텔 레스토랑,호스텔,"""온수가 잘 나와요""","이 키워드를 선택한 인원
2"
736,하이서울유스호스텔 레스토랑,호스텔,"""물놀이하기 좋아요""","이 키워드를 선택한 인원
2"
737,하이서울유스호스텔 레스토랑,호스텔,"""벌레 걱정 없어요""","이 키워드를 선택한 인원
1"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""음식이 맛있어요""","이 키워드를 선택한 인원
354"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""인테리어가 멋져요""","이 키워드를 선택한 인원
336"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""친절해요""","이 키워드를 선택한 인원
306"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
257"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""가성비가 좋아요""","이 키워드를 선택한 인원
112"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""매장이 청결해요""","이 키워드를 선택한 인원
107"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""양이 많아요""","이 키워드를 선택한 인원
86"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""재료가 신선해요""","이 키워드를 선택한 인원
82"
,켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
82"
